sept20_publishFINAL
Operator,Technology1,Upload or Download,Speed,Signal Strength,Location
JIO,4G,upload,920,-69,Tamil Nadu
JIO,4G,upload,893,-65,Tamil Nadu
JIO,4G,upload,509,-71,Tamil Nadu
JIO,4G,upload,1294,-63,Tamil Nadu
JIO,4G,upload,1438,-71,Tamil Nadu
JIO,4G,upload,1615,-65,Tamil Nadu
JIO,4G,download,53799,-66,West Bengal
JIO,4G,download,56830,-67,West Bengal
JIO,4G,download,56330,-65,West Bengal
JIO,4G,upload,8088,-66,West Bengal
JIO,4G,upload,8622,-67,West Bengal
JIO,4G,upload,8778,-65,West Bengal
IDEA,3G,download,612,na,Kerala
VODAFONE,4G,download,11814,-71,Kerala
IDEA,3G,upload,1095,na,Kerala
VODAFONE,4G,upload,1282,-75,Kerala
JIO,4G,download,9706,-83,Kerala
JIO,4G,download,18388,-81,Kerala
JIO,4G,download,277,na,Kerala
JIO,4G,upload,937,-83,Kerala
JIO,4G,upload,537,-84,Kerala
JIO,4G,upload,94,na,Kerala
JIO,4G,download,6197,-72,Punjab
JIO,4G,upload,4380,-72,Punjab
VODAFONE,4G,download,2027,-107,UP East
VODAFONE,4G,download,6393,-106,UP East
VODAFONE,4G,download,10329,-111,UP East
VODAFONE,4G,upload,482,-107,UP East
VODAFONE,4G,upload,569,-106,UP East
VODAFONE,4G,upload,313,-112,UP East
JIO,4G,download,60313,-68,Maharashtra
JIO,4G,upload,7519,-68,Maharashtra
JIO,4G,download,75157,-69,UP East
JIO,4G,upload,8697,-69,UP East
JIO,4G,download,555.0,-95,Delhi
JIO,4G,download,63,-95,Delhi
JIO,4G,download,2378,-63,Delhi
JIO,4G,download,639,-82,Delhi
JIO,4G,download,4650,-74,Delhi
JIO,4G,download,1073,-104,Delhi
JIO,4G,download,2325,-97,Delhi
JIO,4G,download,65,-79,Delhi
JIO,4G,download,3397,-86,Delhi
JIO,4G,download,120.0,-60,Delhi
JIO,4G,download,335.0,-92,Delhi
JIO,4G,download,1000,-97,Delhi
JIO,4G,download,563,-85,Delhi
JIO,4G,upload,809,-95,Delhi
JIO,4G,upload,874,-95,Delhi
JIO,4G,upload,2563,-63,Delhi
JIO,4G,upload,413,-82,Delhi
JIO,4G,upload,4037,-74,Delhi
JIO,4G,upload,1355,-100,Delhi
JIO,4G,upload,2388,-91,Delhi
JIO,4G,upload,1192,-79,Delhi
JIO,4G,upload,1373,-86,Delhi
JIO,4G,upload,204,-60,Delhi
JIO,4G,upload,973,-92,Delhi
JIO,4G,upload,431,-97,Delhi
JIO,4G,upload,13,-85,Delhi
IDEA,4G,download,4068,-109,Punjab
IDEA,4G,download,6460,-107,Punjab
IDEA,4G,upload,7261,-109,Punjab
IDEA,4G,upload,7969,-107,Punjab
CELLONE,3G,download,1600,-99,Karnataka
CELLONE,3G,download,2084,-101,Karnataka
CELLONE,3G,download,2467,-95,Karnataka
CELLONE,3G,download,2882,-95,Karnataka
CELLONE,3G,download,2469,-93,Karnataka
CELLONE,3G,download,2612,-95,Karnataka
CELLONE,3G,download,1459,-97,Karnataka
CELLONE,3G,download,1073,-103,Karnataka
CELLONE,3G,download,1533,-93,Karnataka
CELLONE,3G,download,2520,-97,Karnataka
CELLONE,3G,upload,1058,-99,Karnataka
CELLONE,3G,upload,1490,-101,Karnataka
CELLONE,3G,upload,1148,-95,Karnataka
CELLONE,3G,upload,1497,-95,Karnataka
CELLONE,3G,upload,1734,-93,Karnataka
CELLONE,3G,upload,1647,-95,Karnataka
CELLONE,3G,upload,1049,-97,Karnataka
CELLONE,3G,upload,658,-103,Karnataka
CELLONE,3G,upload,393,-93,Karnataka
CELLONE,3G,upload,1232,-97,Karnataka
JIO,4G,download,6829,na,Punjab
JIO,4G,download,1061,na,Punjab
JIO,4G,upload,2133,na,Punjab
JIO,4G,upload,1169,na,Punjab
JIO,4G,download,1652,-51,UP East
JIO,4G,upload,19980,-51,UP East
JIO,4G,download,4509,-103,Tamil Nadu
JIO,4G,upload,149,-103,Tamil Nadu
AIRTEL,4G,upload,1495,-77,UP East
JIO,4G,upload,8723,-57,Madhya Pradesh
JIO,4G,download,71479,-63,Karnataka
JIO,4G,download,79626,-63,Karnataka
JIO,4G,download,80430,-63,Karnataka
JIO,4G,upload,3296,-63,Karnataka
JIO,4G,upload,8704,-63,Karnataka
JIO,4G,upload,8832,-63,Karnataka
JIO,4G,download,79592,-65,Orissa
JIO,4G,download,79338,-65,Orissa
JIO,4G,download,77932,-65,Orissa
JIO,4G,upload,8543,-65,Orissa
JIO,4G,upload,8810,-65,Orissa
JIO,4G,upload,6442,-65,Orissa
JIO,4G,download,302,-55,Bihar
JIO,4G,upload,1146,-59,Bihar
AIRTEL,4G,download,1106,na,Kerala
AIRTEL,4G,download,336,na,Kerala
AIRTEL,4G,download,754,-112,Kerala
AIRTEL,4G,download,41025,-94,Kerala
AIRTEL,4G,upload,629,na,Kerala
AIRTEL,4G,upload,311,na,Kerala
AIRTEL,4G,upload,82,-112,Kerala
AIRTEL,4G,upload,6033,-94,Kerala
JIO,4G,download,9690,-105,Chennai
JIO,4G,download,1185,-107,Chennai
JIO,4G,upload,728,-103,Chennai
JIO,4G,upload,366,-107,Chennai
JIO,4G,download,6099,-59,Mumbai
JIO,4G,download,21556,-72,Rajasthan
JIO,4G,download,57316,-72,Rajasthan
JIO,4G,download,80778,-72,Rajasthan
JIO,4G,download,79710,-72,Rajasthan
JIO,4G,download,77239,-72,Rajasthan
JIO,4G,upload,7592,-65,Orissa
JIO,4G,download,1296,-88,Madhya Pradesh
JIO,4G,download,693,-87,Madhya Pradesh
JIO,4G,download,611,-81,Madhya Pradesh
JIO,4G,download,370,-88,Madhya Pradesh
JIO,4G,download,275,-86,Madhya Pradesh
JIO,4G,download,403,-94,Madhya Pradesh
JIO,4G,download,5044,-79,Madhya Pradesh
JIO,4G,download,2275,-89,Madhya Pradesh
JIO,4G,download,6371,-78,Madhya Pradesh
JIO,4G,download,1649,-84,Madhya Pradesh
JIO,4G,download,1907,-100,Madhya Pradesh
JIO,4G,download,4536,-87,Madhya Pradesh
JIO,4G,download,846,-94,Madhya Pradesh
JIO,4G,download,802,-96,Madhya Pradesh
JIO,4G,download,1296,-91,Madhya Pradesh
JIO,4G,download,1493,-91,Madhya Pradesh
JIO,4G,download,1532,-92,Madhya Pradesh
JIO,4G,download,852,-88,Madhya Pradesh
JIO,4G,download,672,-97,Madhya Pradesh
JIO,4G,download,4192,-73,Madhya Pradesh
JIO,4G,download,1273,-104,Madhya Pradesh
JIO,4G,download,5252,-98,Madhya Pradesh
JIO,4G,download,625,-98,Madhya Pradesh
JIO,4G,download,814,-97,Madhya Pradesh
JIO,4G,download,2609,-82,Madhya Pradesh
JIO,4G,download,2297,-86,Madhya Pradesh
JIO,4G,download,3964,-84,Madhya Pradesh
JIO,4G,download,2951,-96,Madhya Pradesh
JIO,4G,download,564,-97,Madhya Pradesh
JIO,4G,download,1229,-98,Madhya Pradesh
JIO,4G,download,813,-96,Madhya Pradesh
JIO,4G,download,946,-94,Madhya Pradesh
JIO,4G,download,958,-93,Madhya Pradesh
JIO,4G,download,1016,-98,Madhya Pradesh
JIO,4G,download,1914,-97,Madhya Pradesh
JIO,4G,download,2755,-98,Madhya Pradesh
JIO,4G,download,2107,-100,Madhya Pradesh
JIO,4G,download,2045,-71,Madhya Pradesh
JIO,4G,download,19942,-72,Madhya Pradesh
JIO,4G,download,7456,-69,Madhya Pradesh
JIO,4G,download,3119,-72,Madhya Pradesh
JIO,4G,download,9453,-77,Madhya Pradesh
JIO,4G,download,1787,-91,Madhya Pradesh
JIO,4G,download,843,-95,Madhya Pradesh
JIO,4G,download,888,-90,Madhya Pradesh
JIO,4G,upload,2229,-88,Madhya Pradesh
JIO,4G,upload,1298,-86,Madhya Pradesh
JIO,4G,upload,103,-88,Madhya Pradesh
JIO,4G,upload,52,-90,Madhya Pradesh
JIO,4G,upload,331,-95,Madhya Pradesh
JIO,4G,upload,1545,-93,Madhya Pradesh
JIO,4G,upload,18637,-79,Madhya Pradesh
JIO,4G,upload,1670,-90,Madhya Pradesh
JIO,4G,upload,12617,-78,Madhya Pradesh
JIO,4G,upload,985,-84,Madhya Pradesh
JIO,4G,upload,598,-96,Madhya Pradesh
JIO,4G,upload,587,-87,Madhya Pradesh
JIO,4G,upload,1198,-100,Madhya Pradesh
JIO,4G,upload,1152,-97,Madhya Pradesh
JIO,4G,upload,1668,-91,Madhya Pradesh
JIO,4G,upload,1402,-91,Madhya Pradesh
JIO,4G,upload,745,-93,Madhya Pradesh
JIO,4G,upload,1485,-89,Madhya Pradesh
JIO,4G,upload,709,-95,Madhya Pradesh
JIO,4G,upload,11213,-76,Madhya Pradesh
JIO,4G,upload,817,-104,Madhya Pradesh
JIO,4G,upload,4526,-99,Madhya Pradesh
JIO,4G,upload,420,-97,Madhya Pradesh
JIO,4G,upload,1758,-97,Madhya Pradesh
JIO,4G,upload,9338,-84,Madhya Pradesh
JIO,4G,upload,7125,-88,Madhya Pradesh
JIO,4G,upload,10721,-86,Madhya Pradesh
JIO,4G,upload,2410,-96,Madhya Pradesh
JIO,4G,upload,735,-94,Madhya Pradesh
JIO,4G,upload,822,-100,Madhya Pradesh
JIO,4G,upload,1109,-97,Madhya Pradesh
JIO,4G,upload,873,-95,Madhya Pradesh
JIO,4G,upload,1051,-93,Madhya Pradesh
JIO,4G,upload,1012,-97,Madhya Pradesh
JIO,4G,upload,388,-97,Madhya Pradesh
JIO,4G,upload,639,-97,Madhya Pradesh
JIO,4G,upload,574,-99,Madhya Pradesh
JIO,4G,upload,16511,-72,Madhya Pradesh
JIO,4G,upload,18326,-73,Madhya Pradesh
JIO,4G,upload,15117,-70,Madhya Pradesh
JIO,4G,upload,14706,-71,Madhya Pradesh
JIO,4G,upload,12140,-78,Madhya Pradesh
JIO,4G,upload,1637,-89,Madhya Pradesh
JIO,4G,upload,373,-91,Madhya Pradesh
JIO,4G,upload,1049,-97,Madhya Pradesh
JIO,4G,download,75569,-66,Orissa
JIO,4G,download,81920,-66,Orissa
JIO,4G,download,74640,-66,Orissa
JIO,4G,download,68747,-66,Orissa
JIO,4G,upload,6027,-66,Orissa
JIO,4G,upload,8647,-66,Orissa
JIO,4G,upload,5979,-66,Orissa
JIO,4G,upload,5393,-66,Orissa
JIO,4G,download,8018,-87,Andhra Pradesh
JIO,4G,download,2255,-82,Andhra Pradesh
JIO,4G,download,4188,-79,Andhra Pradesh
JIO,4G,download,3740,-87,Andhra Pradesh
JIO,4G,download,23350.0,-82,Andhra Pradesh
JIO,4G,upload,2757,-87,Andhra Pradesh
JIO,4G,upload,2668,-82,Andhra Pradesh
JIO,4G,upload,4383,-75,Andhra Pradesh
JIO,4G,upload,2898,-92,Andhra Pradesh
JIO,4G,upload,9724,-82,Andhra Pradesh
JIO,4G,download,59428,-70,Maharashtra
JIO,4G,upload,8609,-70,Maharashtra
JIO,4G,upload,1535,-93,Bihar
JIO,4G,download,83539,-89,Delhi
JIO,4G,upload,8800,-89,Delhi
JIO,4G,download,609,na,Andhra Pradesh
JIO,4G,upload,514,-112,Andhra Pradesh
JIO,4G,download,52,-100,Gujarat
JIO,4G,download,1430,-104,Gujarat
JIO,4G,download,3911,-78,Gujarat
JIO,4G,download,1799,-112,Gujarat
JIO,4G,download,750,-107,Gujarat
JIO,4G,download,3968,-107,Gujarat
JIO,4G,download,1874,-106,Gujarat
JIO,4G,upload,371,-100,Gujarat
JIO,4G,upload,1996,-100,Gujarat
JIO,4G,upload,2442,-85,Gujarat
JIO,4G,upload,515,-112,Gujarat
JIO,4G,upload,661,-106,Gujarat
JIO,4G,upload,1581,-101,Gujarat
JIO,4G,upload,1322,-106,Gujarat
AIRTEL,4G,download,79,-61,Andhra Pradesh
AIRTEL,4G,download,1329,-69,Andhra Pradesh
AIRTEL,4G,download,92,-57,Andhra Pradesh
AIRTEL,4G,upload,18605,-61,Andhra Pradesh
AIRTEL,4G,upload,13374,-69,Andhra Pradesh
AIRTEL,4G,upload,22452,-57,Andhra Pradesh
VODAFONE,3G,download,4623,na,Maharashtra
VODAFONE,3G,upload,805,na,Maharashtra
AIRTEL,4G,download,30659,-69,Mumbai
AIRTEL,4G,download,17057,-69,Mumbai
AIRTEL,4G,download,11201,-65,Mumbai
AIRTEL,4G,download,10717,-67,Mumbai
AIRTEL,4G,download,8224,-63,Mumbai
AIRTEL,4G,download,10002,-53,Mumbai
AIRTEL,4G,download,13418,-81,Mumbai
AIRTEL,4G,download,11372,-73,Mumbai
AIRTEL,4G,upload,4659,-61,Mumbai
AIRTEL,4G,upload,2048,-71,Mumbai
AIRTEL,4G,upload,1287,-77,Mumbai
AIRTEL,4G,upload,4529,-69,Mumbai
AIRTEL,4G,upload,1257,-75,Mumbai
AIRTEL,4G,upload,8731,-55,Mumbai
AIRTEL,4G,upload,1921,-67,Mumbai
AIRTEL,4G,upload,1559,-73,Mumbai
VODAFONE,4G,upload,5031,-98,Delhi
JIO,4G,download,80451,-70,UP East
JIO,4G,upload,8607,-70,UP East
AIRTEL,4G,download,1738,-108,Rajasthan
AIRTEL,4G,download,2267,-108,Rajasthan
AIRTEL,4G,download,1570,na,Rajasthan
AIRTEL,4G,download,5039,-102,Rajasthan
AIRTEL,4G,download,3537,-108,Rajasthan
AIRTEL,4G,upload,35,-109,Rajasthan
AIRTEL,4G,upload,73,-109,Rajasthan
AIRTEL,4G,upload,40,na,Rajasthan
AIRTEL,4G,upload,1749,-102,Rajasthan
AIRTEL,4G,upload,921,-109,Rajasthan
JIO,4G,download,1295,-65,Madhya Pradesh
JIO,4G,upload,427,-65,Madhya Pradesh
JIO,4G,download,78228,-64,Bihar
JIO,4G,download,80054,-62,Bihar
JIO,4G,upload,9807,-64,Bihar
JIO,4G,upload,8683,-62,Bihar
AIRTEL,4G,upload,2,na,Tamil Nadu
JIO,4G,download,4763,-86,UP East
AIRTEL,4G,download,64.0,na,UP West
AIRTEL,4G,download,851,na,UP West
AIRTEL,4G,download,599,na,UP West
AIRTEL,4G,download,21153,-83,UP West
AIRTEL,4G,download,5077,-87,UP West
AIRTEL,4G,download,23491,-93,UP West
AIRTEL,4G,download,996,na,UP West
AIRTEL,4G,download,1543,na,UP West
AIRTEL,4G,upload,511,na,UP West
AIRTEL,4G,upload,280,na,UP West
AIRTEL,4G,upload,669,-111,UP West
AIRTEL,4G,upload,11861,-85,UP West
AIRTEL,4G,upload,15256,-85,UP West
AIRTEL,4G,upload,611,-101,UP West
AIRTEL,4G,upload,193,na,UP West
AIRTEL,4G,upload,132,na,UP West
AIRTEL,4G,download,4690,-75,Punjab
AIRTEL,4G,download,2162,-69,Punjab
AIRTEL,4G,download,3081,-69,Punjab
AIRTEL,4G,download,1052,-75,Punjab
AIRTEL,4G,download,317,-75,Punjab
AIRTEL,4G,download,5365,-73,Punjab
IDEA,4G,download,1907,-79,Punjab
JIO,4G,download,59299,-69,Punjab
JIO,4G,download,29388,-55,Punjab
JIO,4G,download,27774,-55,Punjab
JIO,4G,download,2761,-77,Punjab
AIRTEL,4G,upload,696,-73,Punjab
AIRTEL,4G,upload,2340,-69,Punjab
AIRTEL,4G,upload,1698,-69,Punjab
AIRTEL,4G,upload,518,-77,Punjab
AIRTEL,4G,upload,1235,-73,Punjab
AIRTEL,4G,upload,1437,-73,Punjab
IDEA,4G,upload,121,-79,Punjab
JIO,4G,upload,10937,-69,Punjab
JIO,4G,upload,13579,-55,Punjab
JIO,4G,upload,12281,-55,Punjab
JIO,4G,upload,32,-69,Punjab
VODAFONE,4G,download,277,-79,UP East
VODAFONE,4G,download,5854,-79,UP East
VODAFONE,4G,download,21849,-81,UP East
VODAFONE,4G,download,27301,-85,UP East
VODAFONE,4G,download,84,-80,UP East
VODAFONE,4G,download,139.0,-80,UP East
VODAFONE,4G,download,90,-80,UP East
VODAFONE,4G,download,84,-79,UP East
VODAFONE,4G,download,143,-74,UP East
VODAFONE,4G,download,99.0,-78,UP East
VODAFONE,4G,download,140,-75,UP East
VODAFONE,4G,download,146,-75,UP East
VODAFONE,4G,download,123,-88,UP East
VODAFONE,4G,download,149,-84,UP East
VODAFONE,4G,download,175,-78,UP East
VODAFONE,4G,download,113,-81,UP East
VODAFONE,4G,download,127,-81,UP East
VODAFONE,4G,download,9063.0,-83,UP East
VODAFONE,4G,download,4472,-83,UP East
VODAFONE,4G,download,3314,-78,UP East
VODAFONE,4G,download,1591,-78,UP East
VODAFONE,4G,download,3497,-101,UP East
VODAFONE,4G,download,995,-93,UP East
VODAFONE,4G,download,9680,-86,UP East
VODAFONE,4G,download,2954,-69,UP East
VODAFONE,4G,download,5423,-69,UP East
VODAFONE,4G,download,9223,-70,UP East
VODAFONE,4G,download,2001,-84,UP East
VODAFONE,4G,download,3871,-79,UP East
VODAFONE,4G,download,4482,-84,UP East
VODAFONE,4G,download,4150,-80,UP East
VODAFONE,4G,download,30489,-88,UP East
VODAFONE,4G,download,51281,-86,UP East
VODAFONE,4G,download,30539,-86,UP East
VODAFONE,4G,download,14459,-89,UP East
VODAFONE,4G,download,34773,-84,UP East
VODAFONE,4G,download,17895,-86,UP East
VODAFONE,4G,download,8666,-87,UP East
VODAFONE,4G,download,10320,-84,UP East
VODAFONE,4G,download,16107,-89,UP East
VODAFONE,4G,download,12416,-81,UP East
VODAFONE,4G,download,22026,-85,UP East
VODAFONE,4G,download,3730,-93,UP East
VODAFONE,4G,download,4447,-84,UP East
VODAFONE,4G,download,258,-84,UP East
VODAFONE,4G,download,322,-93,UP East
VODAFONE,4G,download,6092,-87,UP East
VODAFONE,4G,download,12023,-92,UP East
VODAFONE,4G,download,5039,-84,UP East
VODAFONE,4G,download,10450,-84,UP East
VODAFONE,4G,download,15481,-80,UP East
VODAFONE,4G,download,8815,-86,UP East
VODAFONE,4G,download,2396,-77,UP East
VODAFONE,4G,download,4534,-77,UP East
VODAFONE,4G,download,11275,-77,UP East
VODAFONE,4G,download,203.0,-74,UP East
VODAFONE,4G,download,853,-83,UP East
VODAFONE,4G,download,997,-90,UP East
VODAFONE,4G,download,3195,-78,UP East
VODAFONE,4G,download,11246,-84,UP East
VODAFONE,4G,download,2586,-88,UP East
VODAFONE,4G,download,4326,-91,UP East
VODAFONE,4G,download,7673,-91,UP East
VODAFONE,4G,download,10340,-80,UP East
VODAFONE,4G,download,11297,-86,UP East
VODAFONE,4G,download,22549,-87,UP East
VODAFONE,4G,download,10702,-96,UP East
VODAFONE,4G,download,7163,-93,UP East
VODAFONE,4G,download,21699,-87,UP East
VODAFONE,4G,download,13529.0,-88,UP East
VODAFONE,4G,download,36343,-76,UP East
VODAFONE,4G,download,19024,-76,UP East
VODAFONE,4G,download,33128,-80,UP East
VODAFONE,4G,download,20898,-77,UP East
VODAFONE,4G,download,13088,-79,UP East
VODAFONE,4G,download,15007,-93,UP East
VODAFONE,4G,download,19209,-75,UP East
VODAFONE,4G,upload,6514,-79,UP East
VODAFONE,4G,upload,6791,-79,UP East
VODAFONE,4G,upload,10806,-81,UP East
VODAFONE,4G,upload,22261,-87,UP East
VODAFONE,4G,upload,20249,-80,UP East
VODAFONE,4G,upload,23164,-90,UP East
VODAFONE,4G,upload,20638,-80,UP East
VODAFONE,4G,upload,18174,-79,UP East
VODAFONE,4G,upload,18972.0,-78,UP East
VODAFONE,4G,upload,10219,-78,UP East
VODAFONE,4G,upload,3183,-75,UP East
VODAFONE,4G,upload,5651,-75,UP East
VODAFONE,4G,upload,5634,-88,UP East
VODAFONE,4G,upload,22357,-84,UP East
VODAFONE,4G,upload,22593,-78,UP East
VODAFONE,4G,upload,12640,-81,UP East
VODAFONE,4G,upload,11823,-81,UP East
VODAFONE,4G,upload,20786,-83,UP East
VODAFONE,4G,upload,16526,-83,UP East
VODAFONE,4G,upload,23840,-84,UP East
VODAFONE,4G,upload,19424,-84,UP East
VODAFONE,4G,upload,5789,-101,UP East
VODAFONE,4G,upload,22457,-93,UP East
VODAFONE,4G,upload,18565,-86,UP East
VODAFONE,4G,upload,16624,-69,UP East
VODAFONE,4G,upload,19686,-69,UP East
VODAFONE,4G,upload,20588,-74,UP East
VODAFONE,4G,upload,15316,-84,UP East
VODAFONE,4G,upload,20634,-79,UP East
VODAFONE,4G,upload,21732,-84,UP East
VODAFONE,4G,upload,18278,-80,UP East
VODAFONE,4G,upload,25584,-88,UP East
VODAFONE,4G,upload,28151,-80,UP East
VODAFONE,4G,upload,25891,-86,UP East
VODAFONE,4G,upload,22588,-83,UP East
VODAFONE,4G,upload,11548,-84,UP East
VODAFONE,4G,upload,22620,-86,UP East
VODAFONE,4G,upload,22515,-87,UP East
VODAFONE,4G,upload,19205,-84,UP East
VODAFONE,4G,upload,20132,-89,UP East
VODAFONE,4G,upload,15855,-81,UP East
VODAFONE,4G,upload,8897,-85,UP East
VODAFONE,4G,upload,10979,-93,UP East
VODAFONE,4G,upload,21668,-84,UP East
VODAFONE,4G,upload,13319,-84,UP East
VODAFONE,4G,upload,8401,-87,UP East
VODAFONE,4G,upload,22882,-87,UP East
VODAFONE,4G,upload,23126,-92,UP East
VODAFONE,4G,upload,11318,-84,UP East
VODAFONE,4G,upload,13967,-84,UP East
VODAFONE,4G,upload,19822,-80,UP East
VODAFONE,4G,upload,7304,-86,UP East
VODAFONE,4G,upload,21683,-77,UP East
VODAFONE,4G,upload,24250,-77,UP East
VODAFONE,4G,upload,24777,-77,UP East
VODAFONE,4G,upload,1286,-74,UP East
VODAFONE,4G,upload,2494,-84,UP East
VODAFONE,4G,upload,6080,-90,UP East
VODAFONE,4G,upload,20112,-78,UP East
VODAFONE,4G,upload,21993,-84,UP East
VODAFONE,4G,upload,19000,-88,UP East
VODAFONE,4G,upload,10543,-91,UP East
VODAFONE,4G,upload,24746,-91,UP East
VODAFONE,4G,upload,8406,-80,UP East
VODAFONE,4G,upload,12285,-86,UP East
VODAFONE,4G,upload,25489,-86,UP East
VODAFONE,4G,upload,24654,-96,UP East
VODAFONE,4G,upload,20956,-93,UP East
VODAFONE,4G,upload,14932,-87,UP East
VODAFONE,4G,upload,11916,-88,UP East
VODAFONE,4G,upload,6748,-76,UP East
VODAFONE,4G,upload,23424,-84,UP East
VODAFONE,4G,upload,5712,-80,UP East
VODAFONE,4G,upload,10385,-85,UP East
VODAFONE,4G,upload,16420,-79,UP East
VODAFONE,4G,upload,23039,-93,UP East
VODAFONE,4G,upload,21906,-87,UP East
JIO,4G,download,2890,-91,Orissa
JIO,4G,download,8948,-87,Orissa
JIO,4G,download,913,-105,Orissa
JIO,4G,download,838,-104,Orissa
JIO,4G,download,3999,-94,Orissa
JIO,4G,download,1319,-101,Orissa
JIO,4G,upload,1906,-92,Orissa
JIO,4G,upload,4370,-86,Orissa
JIO,4G,upload,183,-105,Orissa
JIO,4G,upload,33,-104,Orissa
JIO,4G,upload,2396,-93,Orissa
JIO,4G,upload,266,-101,Orissa
VODAFONE,4G,download,2461,-103,UP East
VODAFONE,4G,upload,100,-103,UP East
JIO,4G,download,1120,-89,Himachal Pradesh
JIO,4G,download,13735,-83,Himachal Pradesh
JIO,4G,download,9809,-81,Himachal Pradesh
JIO,4G,download,77386,-81,Himachal Pradesh
JIO,4G,upload,27,-89,Himachal Pradesh
JIO,4G,upload,20438,-81,Himachal Pradesh
JIO,4G,upload,19772,-79,Himachal Pradesh
JIO,4G,upload,21625,-81,Himachal Pradesh
JIO,4G,download,1399,na,Jammu & Kashmir
JIO,4G,download,1376,na,Jammu & Kashmir
JIO,4G,download,1700,na,Jammu & Kashmir
JIO,4G,download,6,na,Jammu & Kashmir
JIO,4G,download,2190,-93,Jammu & Kashmir
JIO,4G,download,1599,-109,Jammu & Kashmir
JIO,4G,download,1267,-112,Jammu & Kashmir
JIO,4G,download,3219,-111,Jammu & Kashmir
JIO,4G,upload,312,na,Jammu & Kashmir
JIO,4G,upload,524,na,Jammu & Kashmir
JIO,4G,upload,726,na,Jammu & Kashmir
JIO,4G,upload,261,na,Jammu & Kashmir
JIO,4G,upload,3016,-93,Jammu & Kashmir
JIO,4G,upload,371,-109,Jammu & Kashmir
JIO,4G,upload,178,-112,Jammu & Kashmir
JIO,4G,upload,1032,na,Jammu & Kashmir
VODAFONE,4G,upload,2196,-105,Maharashtra
VODAFONE,4G,upload,2304,-107,Maharashtra
JIO,4G,download,56682,-66,Kolkata
JIO,4G,upload,8775,-66,Kolkata
JIO,4G,download,79071,-65,Kerala
JIO,4G,upload,8863,-65,Kerala
JIO,4G,download,4232,-105,Madhya Pradesh
JIO,4G,download,7147,-105,Madhya Pradesh
JIO,4G,download,2246,-109,Madhya Pradesh
JIO,4G,download,2102,-111,Madhya Pradesh
JIO,4G,download,1502,na,Madhya Pradesh
JIO,4G,download,3294,-111,Madhya Pradesh
JIO,4G,download,1088,-103,Madhya Pradesh
JIO,4G,download,751,-109,Madhya Pradesh
JIO,4G,download,623,-111,Madhya Pradesh
JIO,4G,download,578,-109,Madhya Pradesh
JIO,4G,download,179,na,Madhya Pradesh
JIO,4G,download,1182,-109,Madhya Pradesh
JIO,4G,download,2105,-103,Madhya Pradesh
JIO,4G,download,341,na,Madhya Pradesh
JIO,4G,download,2616,-105,Madhya Pradesh
JIO,4G,download,8120,-109,Madhya Pradesh
JIO,4G,download,2865,-111,Madhya Pradesh
JIO,4G,download,6147,-107,Madhya Pradesh
JIO,4G,download,4331,-95,Mumbai
JIO,4G,download,1780,na,Andhra Pradesh
AIRTEL,4G,download,491,-81,Tamil Nadu
AIRTEL,4G,download,2086,-86,Tamil Nadu
AIRTEL,4G,download,933.0,-77,Tamil Nadu
AIRTEL,4G,download,2955,-78,Tamil Nadu
AIRTEL,4G,download,679,-76,Tamil Nadu
AIRTEL,4G,download,741,-83,Tamil Nadu
AIRTEL,4G,download,224,-86,Tamil Nadu
AIRTEL,4G,download,216,-89,Tamil Nadu
AIRTEL,4G,download,845,-90,Tamil Nadu
AIRTEL,4G,download,108,-90,Tamil Nadu
AIRTEL,4G,download,859,-88,Tamil Nadu
AIRTEL,4G,download,176,-93,Tamil Nadu
AIRTEL,4G,download,485,-82,Tamil Nadu
AIRTEL,4G,download,1399,-82,Tamil Nadu
AIRTEL,4G,download,806,-77,Tamil Nadu
AIRTEL,4G,download,727,-75,NA
AIRTEL,4G,upload,2035,-79,Tamil Nadu
AIRTEL,4G,upload,1520,-85,Tamil Nadu
AIRTEL,4G,upload,776,-77,Tamil Nadu
AIRTEL,4G,upload,1521,-75,Tamil Nadu
AIRTEL,4G,upload,881,-84,Tamil Nadu
AIRTEL,4G,upload,706,-83,Tamil Nadu
AIRTEL,4G,upload,686,-82,Tamil Nadu
AIRTEL,4G,upload,1592,-89,Tamil Nadu
AIRTEL,4G,upload,2559,-94,Tamil Nadu
AIRTEL,4G,upload,1753,-86,Tamil Nadu
AIRTEL,4G,upload,89,-84,Tamil Nadu
AIRTEL,4G,upload,568,-88,Tamil Nadu
AIRTEL,4G,upload,1927,-78,Tamil Nadu
AIRTEL,4G,upload,768,-75,Tamil Nadu
AIRTEL,4G,upload,2613,-77,Tamil Nadu
AIRTEL,4G,upload,2231,-80,NA
JIO,4G,download,76946,-64,UP East
JIO,4G,upload,8125,-64,UP East
JIO,4G,download,32035,-59,Madhya Pradesh
JIO,4G,upload,7086,-59,Madhya Pradesh
VODAFONE,4G,download,1331,-61,Gujarat
VODAFONE,4G,download,1487,-63,Gujarat
VODAFONE,4G,download,509,-63,Gujarat
VODAFONE,4G,download,5606,-69,Gujarat
VODAFONE,4G,download,6603,-69,Gujarat
VODAFONE,4G,download,7865,-65,Gujarat
VODAFONE,4G,download,7525,-65,Gujarat
VODAFONE,4G,upload,17660,-61,Gujarat
VODAFONE,4G,upload,12672,-63,Gujarat
VODAFONE,4G,upload,6930,-65,Gujarat
